T      Bact  Phage     Lys   VMR  P_spec B_spec 
 631  897672 10189159  203005  9.3   98   75 
 632  897672 10189159  203005  9.3   98   75 
 633  897672 10189159  203005  9.3   98   75 
 634  897672 10189159  203005  9.3   98   75 
 635  897672 10189159  203005  9.3   98   75 
 636  897672 10189159  203005  9.3   98   75 
 637  897672 10189159  203005  9.3   98   75 
 638  897672 10189159  203005  9.3   98   75 
 639  897672 10189159  203005  9.3   98   75 
 640  897672 10189159  203005  9.3   98   75 
 641  897672 10189159  203005  9.3   98   75 
 642  897672 10189159  203005  9.3   98   75 
 643  897672 10189159  203005  9.3   98   75 
 644  897672 10189159  203005  9.3   98   75 
 645  897672 10189159  203005  9.3   98   75 
 646  897672 10189159  203005  9.3   98   75 
 647  897672 10189159  203005  9.3   98   75 
 648  897672 10189159  203005  9.3   98   75 
 649  897672 10189159  203005  9.3   98   75 
 650  897672 10189159  203005  9.3   98   75 
 651  897672 10189159  203005  9.3   98   75 
 652  897672 10189159  203005  9.3   98   75 
 653  897672 10189159  203005  9.3   98   75 
 654  897672 10189159  203005  9.3   98   75 
 655  897672 10189159  203005  9.3   98   75 
 656  897672 10189159  203005  9.3   98   75 
 657  897672 10189159  203005  9.3   98   75 
 658  897672 10189159  203005  9.3   98   75 
 659  897672 10189159  203005  9.3   98   75 
 660  897672 10189159  203005  9.3   98   75 
 661  897672 10189159  203005  9.3   98   75 
 662  897672 10189159  203005  9.3   98   75 
 663  897672 10189159  203005  9.3   98   75 
 664  897672 10189159  203005  9.3   98   75 
 665  897672 10189159  203005  9.3   98   75 
 666  897672 10189159  203005  9.3   98   75 
 667  897672 10189159  203005  9.3   98   75 
 668  897672 10189159  203005  9.3   98   75 
 669  897672 10189159  203005  9.3   98   75 
 670  897672 10189159  203005  9.3   98   75 
 671  897672 10189159  203005  9.3   98   75 
 672  897672 10189159  203005  9.3   98   75 
 673  897672 10189159  203005  9.3   98   75 
 674  897672 10189159  203005  9.3   98   75 
 675  897672 10189159  203005  9.3   98   75 
 676  897672 10189159  203005  9.3   98   75 
 677  897672 10189159  203005  9.3   98   75 
 678  897672 10189159  203005  9.3   98   75 
 679  897672 10189159  203005  9.3   98   75 
 680  897672 10189159  203005  9.3   98   75 
 681  897672 10189159  203005  9.3   98   75 
 682  897672 10189159  203005  9.3   98   75 
 683  897672 10189159  203005  9.3   98   75 
 684  897672 10189159  203005  9.3   98   75 
 685  897672 10189159  203005  9.3   98   75 
 686  897672 10189159  203005  9.3   98   75 
 687  897672 10189159  203005  9.3   98   75 
 688  897672 10189159  203005  9.3   98   75 
 689  897672 10189159  203005  9.3   98   75 
 690  897672 10189159  203005  9.3   98   75 
 691  897672 10189159  203005  9.3   98   75 
 692  897672 10189159  203005  9.3   98   75 
 693  897672 10189159  203005  9.3   98   75 
 694  897672 10189159  203005  9.3   98   75 
 695  897672 10189159  203005  9.3   98   75 
 696  897672 10189159  203005  9.3   98   75 
 697  897672 10189159  203005  9.3   98   75 
 698  897672 10189159  203005  9.3   98   75 
 699  897672 10189159  203005  9.3   98   75 
 700  897672 10189159  203005  9.3   98   75 
 701  897672 10189159  203005  9.3   98   75 
 702  897672 10189159  203005  9.3   98   75 
 703  897672 10189159  203005  9.3   98   75 
 704  897672 10189159  203005  9.3   98   75 
 705  897672 10189159  203005  9.3   98   75 
 706  897672 10189159  203005  9.3   98   75 
 707  897672 10189159  203005  9.3   98   75 
 708  897672 10189159  203005  9.3   98   75 
 709  897672 10189159  203005  9.3   98   75 
 710  897672 10189159  203005  9.3   98   75 
 711  897672 10189159  203005  9.3   98   75 
 712  897672 10189159  203005  9.3   98   75 
 713  897672 10189159  203005  9.3   98   75 
 714  897672 10189159  203005  9.3   98   75 
 715  897672 10189159  203005  9.3   98   75 
 716  897672 10189159  203005  9.3   98   75 
 717  897672 10189159  203005  9.3   98   75 
 718  897672 10189159  203005  9.3   98   75 
 719  897672 10189159  203005  9.3   98   75 
 720  897672 10189159  203005  9.3   98   75 
 721  897672 10189159  203005  9.3   98   75 
 722  897672 10189159  203005  9.3   98   75 
 723  897672 10189159  203005  9.3   98   75 
 724  897672 10189159  203005  9.3   98   75 
 725  897672 10189159  203005  9.3   98   75 
 726  897672 10189159  203005  9.3   98   75 
 727  897672 10189159  203005  9.3   98   75 
 728  897672 10189159  203005  9.3   98   75 
 729  897672 10189159  203005  9.3   98   75 
 730  897672 10189159  203005  9.3   98   75 
 731  897672 10189159  203005  9.3   98   75 
 732  897672 10189159  203005  9.3   98   75 
 733  897672 10189159  203005  9.3   98   75 
 734  897672 10189159  203005  9.3   98   75 
 735  897672 10189159  203005  9.3   98   75 
 736  897672 10189159  203005  9.3   98   75 
 737  897672 10189159  203005  9.3   98   75 
 738  897672 10189159  203005  9.3   98   75 
 739  897672 10189159  203005  9.3   98   75 
 740  897672 10189159  203005  9.3   98   75 
 741  897672 10189159  203005  9.3   98   75 
 742  897672 10189159  203005  9.3   98   75 
 743  897672 10189159  203005  9.3   98   75 
 744  897672 10189159  203005  9.3   98   75 
 745  897672 10189159  203005  9.3   98   75 
 746  897672 10189159  203005  9.3   98   75 
 747  897672 10189159  203005  9.3   98   75 
 748  897672 10189159  203005  9.3   98   75 
 749  897672 10189159  203005  9.3   98   75 
 750  897672 10189159  203005  9.3   98   75 
 751  897672 10189159  203005  9.3   98   75 
 752  897672 10189159  203005  9.3   98   75 
 753  897672 10189159  203005  9.3   98   75 
 754  897672 10189159  203005  9.3   98   75 
 755  897672 10189159  203005  9.3   98   75 
 756  897672 10189159  203005  9.3   98   75 
 757  897672 10189159  203005  9.3   98   75 
 758  897672 10189159  203005  9.3   98   75 
 759  897672 10189159  203005  9.3   98   75 
 760  897672 10189159  203005  9.3   98   75 
 761  897672 10189159  203005  9.3   98   75 
 762  897672 10189159  203005  9.3   98   75 
 763  897672 10189159  203005  9.3   98   75 
 764  897672 10189159  203005  9.3   98   75 
 765  897672 10189159  203005  9.3   98   75 
 766  897672 10189159  203005  9.3   98   75 
 767  897672 10189159  203005  9.3   98   75 
 768  897672 10189159  203005  9.3   98   75 
 769  897672 10189159  203005  9.3   98   75 
 770  897672 10189159  203005  9.3   98   75 
 771  897672 10189159  203005  9.3   98   75 
 772  897672 10189159  203005  9.3   98   75 
 773  897672 10189159  203005  9.3   98   75 
 774  897672 10189159  203005  9.3   98   75 
 775  897672 10189159  203005  9.3   98   75 
 776  897672 10189159  203005  9.3   98   75 
 777  897672 10189159  203005  9.3   98   75 
 778  897672 10189159  203005  9.3   98   75 
 779  897672 10189159  203005  9.3   98   75 
 780  897672 10189159  203005  9.3   98   75 
 781  897672 10189159  203005  9.3   98   75 
 782  897672 10189159  203005  9.3   98   75 
 783  897672 10189159  203005  9.3   98   75 
 784  897672 10189159  203005  9.3   98   75 
 785  897672 10189159  203005  9.3   98   75 
 786  897672 10189159  203005  9.3   98   75 
 787  897672 10189159  203005  9.3   98   75 
 788  897672 10189159  203005  9.3   98   75 
 789  897672 10189159  203005  9.3   98   75 
 790  897672 10189159  203005  9.3   98   75 
 791  897672 10189159  203005  9.3   98   75 
 792  897672 10189159  203005  9.3   98   75 
 793  897672 10189159  203005  9.3   98   75 
 794  897672 10189159  203005  9.3   98   75 
 795  897672 10189159  203005  9.3   98   75 
 796  897672 10189159  203005  9.3   98   75 
 797  897672 10189159  203005  9.3   98   75 
 798  897672 10189159  203005  9.3   98   75 
 799  897672 10189159  203005  9.3   98   75 
 800  897672 10189159  203005  9.3   98   75 
 801  897672 10189159  203005  9.3   98   75 
 802  897672 10189159  203005  9.3   98   75 
 803  897672 10189159  203005  9.3   98   75 
 804  897672 10189159  203005  9.3   98   75 
 805  897672 10189159  203005  9.3   98   75 
 806  897672 10189159  203005  9.3   98   75 
 807  897672 10189159  203005  9.3   98   75 
 808  897672 10189159  203005  9.3   98   75 
 809  897672 10189159  203005  9.3   98   75 
 810  897672 10189159  203005  9.3   98   75 
 811  897672 10189159  203005  9.3   98   75 
 812  897672 10189159  203005  9.3   98   75 
 813  897672 10189159  203005  9.3   98   75 
 814  897672 10189159  203005  9.3   98   75 
 815  897672 10189159  203005  9.3   98   75 
 816  897672 10189159  203005  9.3   98   75 
 817  897672 10189159  203005  9.3   98   75 
 818  897672 10189159  203005  9.3   98   75 
 819  897672 10189159  203005  9.3   98   75 
 820  897672 10189159  203005  9.3   98   75 
 821  897672 10189159  203005  9.3   98   75 
 822  897672 10189159  203005  9.3   98   75 
 823  897672 10189159  203005  9.3   98   75 
 824  897672 10189159  203005  9.3   98   75 
 825  897672 10189159  203005  9.3   98   75 
 826  897672 10189159  203005  9.3   98   75 
 827  897672 10189159  203005  9.3   98   75 
 828  897672 10189159  203005  9.3   98   75 
 829  897672 10189159  203005  9.3   98   75 
 830  897672 10189159  203005  9.3   98   75 
 831  897672 10189159  203005  9.3   98   75 
 832  897672 10189159  203005  9.3   98   75 
 833  897672 10189159  203005  9.3   98   75 
 834  897672 10189159  203005  9.3   98   75 
 835  897672 10189159  203005  9.3   98   75 
 836  897672 10189159  203005  9.3   98   75 
 837  897672 10189159  203005  9.3   98   75 
 838  897672 10189159  203005  9.3   98   75 
 839  897672 10189159  203005  9.3   98   75 
 840  897672 10189159  203005  9.3   98   75 
 841  897672 10189159  203005  9.3   98   75 
 842  897672 10189159  203005  9.3   98   75 
 843  897672 10189159  203005  9.3   98   75 
 844  897672 10189159  203005  9.3   98   75 
 845  897672 10189159  203005  9.3   98   75 
 846  897672 10189159  203005  9.3   98   75 
 847  897672 10189159  203005  9.3   98   75 
 848  897672 10189159  203005  9.3   98   75 
 849  897672 10189159  203005  9.3   98   75 
 850  897672 10189159  203005  9.3   98   75 
 851  897672 10189159  203005  9.3   98   75 
 852  897672 10189159  203005  9.3   98   75 
 853  897672 10189159  203005  9.3   98   75 
 854  897672 10189159  203005  9.3   98   75 
 855  897672 10189159  203005  9.3   98   75 
 856  897672 10189159  203005  9.3   98   75 
 857  897672 10189159  203005  9.3   98   75 
 858  897672 10189159  203005  9.3   98   75 
 859  897672 10189159  203005  9.3   98   75 
 860  897672 10189159  203005  9.3   98   75 
 861  897672 10189159  203005  9.3   98   75 
 862  897672 10189159  203005  9.3   98   75 
 863  897672 10189159  203005  9.3   98   75 
 864  897672 10189159  203005  9.3   98   75 
 865  897672 10189159  203005  9.3   98   75 
 866  897672 10189159  203005  9.3   98   75 
 867  897672 10189159  203005  9.3   98   75 
 868  897672 10189159  203005  9.3   98   75 
 869  897672 10189159  203005  9.3   98   75 
 870  897672 10189159  203005  9.3   98   75 
 871  897672 10189159  203005  9.3   98   75 
 872  897672 10189159  203005  9.3   98   75 
 873  897672 10189159  203005  9.3   98   75 
 874  897672 10189159  203005  9.3   98   75 
 875  897672 10189159  203005  9.3   98   75 
 876  897672 10189159  203005  9.3   98   75 
 877  897672 10189159  203005  9.3   98   75 
 878  897672 10189159  203005  9.3   98   75 
 879  897672 10189159  203005  9.3   98   75 
 880  897672 10189159  203005  9.3   98   75 
 881  897672 10189159  203005  9.3   98   75 
 882  897672 10189159  203005  9.3   98   75 
 883  897672 10189159  203005  9.3   98   75 
 884  897672 10189159  203005  9.3   98   75 
 885  897672 10189159  203005  9.3   98   75 
 886  897672 10189159  203005  9.3   98   75 
 887  897672 10189159  203005  9.3   98   75 
 888  897672 10189159  203005  9.3   98   75 
 889  897672 10189159  203005  9.3   98   75 
 890  897672 10189159  203005  9.3   98   75 
 891  897672 10189159  203005  9.3   98   75 
 892  897672 10189159  203005  9.3   98   75 
 893  897672 10189159  203005  9.3   98   75 
 894  897672 10189159  203005  9.3   98   75 
 895  897672 10189159  203005  9.3   98   75 
 896  897672 10189159  203005  9.3   98   75 
 897  897672 10189159  203005  9.3   98   75 
 898  897672 10189159  203005  9.3   98   75 
 899  897672 10189159  203005  9.3   98   75 
 900  897672 10189159  203005  9.3   98   75 
 901  897672 10189159  203005  9.3   98   75 
 902  897672 10189159  203005  9.3   98   75 
 903  897672 10189159  203005  9.3   98   75 
 904  897672 10189159  203005  9.3   98   75 
 905  897672 10189159  203005  9.3   98   75 
 906  897672 10189159  203005  9.3   98   75 
 907  897672 10189159  203005  9.3   98   75 
 908  897672 10189159  203005  9.3   98   75 
 909  897672 10189159  203005  9.3   98   75 
 910  897672 10189159  203005  9.3   98   75 
 911  897672 10189159  203005  9.3   98   75 
 912  897672 10189159  203005  9.3   98   75 
 913  897672 10189159  203005  9.3   98   75 
 914  897672 10189159  203005  9.3   98   75 
 915  897672 10189159  203005  9.3   98   75 
 916  897672 10189159  203005  9.3   98   75 
 917  897672 10189159  203005  9.3   98   75 
 918  897672 10189159  203005  9.3   98   75 
 919  897672 10189159  203005  9.3   98   75 
 920  897672 10189159  203005  9.3   98   75 
 921  897672 10189159  203005  9.3   98   75 
 922  897672 10189159  203005  9.3   98   75 
 923  897672 10189159  203005  9.3   98   75 
 924  897672 10189159  203005  9.3   98   75 
 925  897672 10189159  203005  9.3   98   75 
 926  897672 10189159  203005  9.3   98   75 
 927  897672 10189159  203005  9.3   98   75 
 928  897672 10189159  203005  9.3   98   75 
 929  897672 10189159  203005  9.3   98   75 
 930  897672 10189159  203005  9.3   98   75 
 931  897672 10189159  203005  9.3   98   75 
 932  897672 10189159  203005  9.3   98   75 
 933  897672 10189159  203005  9.3   98   75 
 934  897672 10189159  203005  9.3   98   75 
 935  897672 10189159  203005  9.3   98   75 
 936  897672 10189159  203005  9.3   98   75 
 937  897672 10189159  203005  9.3   98   75 
 938  897672 10189159  203005  9.3   98   75 
 939  897672 10189159  203005  9.3   98   75 
 940  897672 10189159  203005  9.3   98   75 
 941  897672 10189159  203005  9.3   98   75 
 942  897672 10189159  203005  9.3   98   75 
 943  897672 10189159  203005  9.3   98   75 
 944  897672 10189159  203005  9.3   98   75 
 945  897672 10189159  203005  9.3   98   75 
 946  897672 10189159  203005  9.3   98   75 
 947  897672 10189159  203005  9.3   98   75 
 948  897672 10189159  203005  9.3   98   75 
 949  897672 10189159  203005  9.3   98   75 
 950  897672 10189159  203005  9.3   98   75 
 951  897672 10189159  203005  9.3   98   75 
 952  897672 10189159  203005  9.3   98   75 
 953  897672 10189159  203005  9.3   98   75 
 954  897672 10189159  203005  9.3   98   75 
 955  897672 10189159  203005  9.3   98   75 
 956  897672 10189159  203005  9.3   98   75 
 957  897672 10189159  203005  9.3   98   75 
 958  897672 10189159  203005  9.3   98   75 
 959  897672 10189159  203005  9.3   98   75 
 960  897672 10189159  203005  9.3   98   75 
 961  897672 10189159  203005  9.3   98   75 
 962  897672 10189159  203005  9.3   98   75 
 963  897672 10189159  203005  9.3   98   75 
 964  897672 10189159  203005  9.3   98   75 
 965  897672 10189159  203005  9.3   98   75 
 966  897672 10189159  203005  9.3   98   75 
 967  897672 10189159  203005  9.3   98   75 
 968  897672 10189159  203005  9.3   98   75 
 969  897672 10189159  203005  9.3   98   75 
 970  897672 10189159  203005  9.3   98   75 
 971  897672 10189159  203005  9.3   98   75 
 972  897672 10189159  203005  9.3   98   75 
 973  897672 10189159  203005  9.3   98   75 
 974  897672 10189159  203005  9.3   98   75 
 975  897672 10189159  203005  9.3   98   75 
 976  897672 10189159  203005  9.3   98   75 
 977  897672 10189159  203005  9.3   98   75 
