T      Bact  Phage     Lys   VMR  P_spec B_spec 
 627  830841 10191752  347813  8.6   98   70 
 628  830841 10191752  347813  8.6   98   70 
 629  830841 10191752  347813  8.6   98   70 
 630  830841 10191752  347813  8.6   98   70 
 631  830841 10191752  347813  8.6   98   70 
 632  830841 10191752  347813  8.6   98   70 
 633  830841 10191752  347813  8.6   98   70 
 634  830841 10191752  347813  8.6   98   70 
 635  830841 10191752  347813  8.6   98   70 
 636  830841 10191752  347813  8.6   98   70 
 637  830841 10191752  347813  8.6   98   70 
 638  830841 10191752  347813  8.6   98   70 
 639  830841 10191752  347813  8.6   98   70 
 640  830841 10191752  347813  8.6   98   70 
 641  830841 10191752  347813  8.6   98   70 
 642  830841 10191752  347813  8.6   98   70 
 643  830841 10191752  347813  8.6   98   70 
 644  830841 10191752  347813  8.6   98   70 
 645  830841 10191752  347813  8.6   98   70 
 646  830841 10191752  347813  8.6   98   70 
 647  830841 10191752  347813  8.6   98   70 
 648  830841 10191752  347813  8.6   98   70 
 649  830841 10191752  347813  8.6   98   70 
 650  830841 10191752  347813  8.6   98   70 
 651  830841 10191752  347813  8.6   98   70 
 652  830841 10191752  347813  8.6   98   70 
 653  830841 10191752  347813  8.6   98   70 
 654  830841 10191752  347813  8.6   98   70 
 655  830841 10191752  347813  8.6   98   70 
 656  830841 10191752  347813  8.6   98   70 
 657  830841 10191752  347813  8.6   98   70 
 658  830841 10191752  347813  8.6   98   70 
 659  830841 10191752  347813  8.6   98   70 
 660  830841 10191752  347813  8.6   98   70 
 661  830841 10191752  347813  8.6   98   70 
 662  830841 10191752  347813  8.6   98   70 
 663  830841 10191752  347813  8.6   98   70 
 664  830841 10191752  347813  8.6   98   70 
 665  830841 10191752  347813  8.6   98   70 
 666  830841 10191752  347813  8.6   98   70 
 667  830841 10191752  347813  8.6   98   70 
 668  830841 10191752  347813  8.6   98   70 
 669  830841 10191752  347813  8.6   98   70 
 670  830841 10191752  347813  8.6   98   70 
 671  830841 10191752  347813  8.6   98   70 
 672  830841 10191752  347813  8.6   98   70 
 673  830841 10191752  347813  8.6   98   70 
 674  830841 10191752  347813  8.6   98   70 
 675  830841 10191752  347813  8.6   98   70 
 676  830841 10191752  347813  8.6   98   70 
 677  830841 10191752  347813  8.6   98   70 
 678  830841 10191752  347813  8.6   98   70 
 679  830841 10191752  347813  8.6   98   70 
 680  830841 10191752  347813  8.6   98   70 
 681  830841 10191752  347813  8.6   98   70 
 682  830841 10191752  347813  8.6   98   70 
 683  830841 10191752  347813  8.6   98   70 
 684  830841 10191752  347813  8.6   98   70 
 685  830841 10191752  347813  8.6   98   70 
 686  830841 10191752  347813  8.6   98   70 
 687  830841 10191752  347813  8.6   98   70 
 688  830841 10191752  347813  8.6   98   70 
 689  830841 10191752  347813  8.6   98   70 
 690  830841 10191752  347813  8.6   98   70 
 691  830841 10191752  347813  8.6   98   70 
 692  830841 10191752  347813  8.6   98   70 
 693  830841 10191752  347813  8.6   98   70 
 694  830841 10191752  347813  8.6   98   70 
 695  830841 10191752  347813  8.6   98   70 
 696  830841 10191752  347813  8.6   98   70 
 697  830841 10191752  347813  8.6   98   70 
 698  830841 10191752  347813  8.6   98   70 
 699  830841 10191752  347813  8.6   98   70 
 700  830841 10191752  347813  8.6   98   70 
 701  830841 10191752  347813  8.6   98   70 
 702  830841 10191752  347813  8.6   98   70 
 703  830841 10191752  347813  8.6   98   70 
 704  830841 10191752  347813  8.6   98   70 
 705  830841 10191752  347813  8.6   98   70 
 706  830841 10191752  347813  8.6   98   70 
 707  830841 10191752  347813  8.6   98   70 
 708  830841 10191752  347813  8.6   98   70 
 709  830841 10191752  347813  8.6   98   70 
 710  830841 10191752  347813  8.6   98   70 
 711  830841 10191752  347813  8.6   98   70 
 712  830841 10191752  347813  8.6   98   70 
 713  830841 10191752  347813  8.6   98   70 
 714  830841 10191752  347813  8.6   98   70 
 715  830841 10191752  347813  8.6   98   70 
 716  830841 10191752  347813  8.6   98   70 
 717  830841 10191752  347813  8.6   98   70 
 718  830841 10191752  347813  8.6   98   70 
 719  830841 10191752  347813  8.6   98   70 
 720  830841 10191752  347813  8.6   98   70 
 721  830841 10191752  347813  8.6   98   70 
 722  830841 10191752  347813  8.6   98   70 
 723  830841 10191752  347813  8.6   98   70 
 724  830841 10191752  347813  8.6   98   70 
 725  830841 10191752  347813  8.6   98   70 
 726  830841 10191752  347813  8.6   98   70 
 727  830841 10191752  347813  8.6   98   70 
 728  830841 10191752  347813  8.6   98   70 
 729  830841 10191752  347813  8.6   98   70 
 730  830841 10191752  347813  8.6   98   70 
 731  830841 10191752  347813  8.6   98   70 
 732  830841 10191752  347813  8.6   98   70 
 733  830841 10191752  347813  8.6   98   70 
 734  830841 10191752  347813  8.6   98   70 
 735  830841 10191752  347813  8.6   98   70 
 736  830841 10191752  347813  8.6   98   70 
 737  830841 10191752  347813  8.6   98   70 
 738  830841 10191752  347813  8.6   98   70 
 739  830841 10191752  347813  8.6   98   70 
 740  830841 10191752  347813  8.6   98   70 
 741  830841 10191752  347813  8.6   98   70 
 742  830841 10191752  347813  8.6   98   70 
 743  830841 10191752  347813  8.6   98   70 
 744  830841 10191752  347813  8.6   98   70 
 745  830841 10191752  347813  8.6   98   70 
 746  830841 10191752  347813  8.6   98   70 
 747  830841 10191752  347813  8.6   98   70 
 748  830841 10191752  347813  8.6   98   70 
 749  830841 10191752  347813  8.6   98   70 
 750  830841 10191752  347813  8.6   98   70 
 751  830841 10191752  347813  8.6   98   70 
 752  830841 10191752  347813  8.6   98   70 
 753  830841 10191752  347813  8.6   98   70 
 754  830841 10191752  347813  8.6   98   70 
 755  830841 10191752  347813  8.6   98   70 
 756  830841 10191752  347813  8.6   98   70 
 757  830841 10191752  347813  8.6   98   70 
 758  830841 10191752  347813  8.6   98   70 
 759  830841 10191752  347813  8.6   98   70 
 760  830841 10191752  347813  8.6   98   70 
 761  830841 10191752  347813  8.6   98   70 
 762  830841 10191752  347813  8.6   98   70 
 763  830841 10191752  347813  8.6   98   70 
 764  830841 10191752  347813  8.6   98   70 
 765  830841 10191752  347813  8.6   98   70 
 766  830841 10191752  347813  8.6   98   70 
 767  830841 10191752  347813  8.6   98   70 
 768  830841 10191752  347813  8.6   98   70 
 769  830841 10191752  347813  8.6   98   70 
 770  830841 10191752  347813  8.6   98   70 
 771  830841 10191752  347813  8.6   98   70 
 772  830841 10191752  347813  8.6   98   70 
 773  830841 10191752  347813  8.6   98   70 
 774  830841 10191752  347813  8.6   98   70 
 775  830841 10191752  347813  8.6   98   70 
 776  830841 10191752  347813  8.6   98   70 
 777  830841 10191752  347813  8.6   98   70 
 778  830841 10191752  347813  8.6   98   70 
 779  830841 10191752  347813  8.6   98   70 
 780  830841 10191752  347813  8.6   98   70 
 781  830841 10191752  347813  8.6   98   70 
 782  830841 10191752  347813  8.6   98   70 
 783  830841 10191752  347813  8.6   98   70 
 784  830841 10191752  347813  8.6   98   70 
 785  830841 10191752  347813  8.6   98   70 
 786  830841 10191752  347813  8.6   98   70 
 787  830841 10191752  347813  8.6   98   70 
 788  830841 10191752  347813  8.6   98   70 
 789  830841 10191752  347813  8.6   98   70 
 790  830841 10191752  347813  8.6   98   70 
 791  830841 10191752  347813  8.6   98   70 
 792  830841 10191752  347813  8.6   98   70 
 793  830841 10191752  347813  8.6   98   70 
 794  830841 10191752  347813  8.6   98   70 
 795  830841 10191752  347813  8.6   98   70 
 796  830841 10191752  347813  8.6   98   70 
 797  830841 10191752  347813  8.6   98   70 
 798  830841 10191752  347813  8.6   98   70 
 799  830841 10191752  347813  8.6   98   70 
 800  830841 10191752  347813  8.6   98   70 
 801  830841 10191752  347813  8.6   98   70 
 802  830841 10191752  347813  8.6   98   70 
 803  830841 10191752  347813  8.6   98   70 
 804  830841 10191752  347813  8.6   98   70 
 805  830841 10191752  347813  8.6   98   70 
 806  830841 10191752  347813  8.6   98   70 
 807  830841 10191752  347813  8.6   98   70 
 808  830841 10191752  347813  8.6   98   70 
 809  830841 10191752  347813  8.6   98   70 
 810  830841 10191752  347813  8.6   98   70 
 811  830841 10191752  347813  8.6   98   70 
 812  830841 10191752  347813  8.6   98   70 
 813  830841 10191752  347813  8.6   98   70 
 814  830841 10191752  347813  8.6   98   70 
 815  830841 10191752  347813  8.6   98   70 
 816  830841 10191752  347813  8.6   98   70 
 817  830841 10191752  347813  8.6   98   70 
 818  830841 10191752  347813  8.6   98   70 
 819  830841 10191752  347813  8.6   98   70 
 820  830841 10191752  347813  8.6   98   70 
 821  830841 10191752  347813  8.6   98   70 
 822  830841 10191752  347813  8.6   98   70 
 823  830841 10191752  347813  8.6   98   70 
 824  830841 10191752  347813  8.6   98   70 
 825  830841 10191752  347813  8.6   98   70 
 826  830841 10191752  347813  8.6   98   70 
 827  830841 10191752  347813  8.6   98   70 
 828  830841 10191752  347813  8.6   98   70 
 829  830841 10191752  347813  8.6   98   70 
 830  830841 10191752  347813  8.6   98   70 
 831  830841 10191752  347813  8.6   98   70 
 832  830841 10191752  347813  8.6   98   70 
 833  830841 10191752  347813  8.6   98   70 
 834  830841 10191752  347813  8.6   98   70 
 835  830841 10191752  347813  8.6   98   70 
 836  830841 10191752  347813  8.6   98   70 
 837  830841 10191752  347813  8.6   98   70 
 838  830841 10191752  347813  8.6   98   70 
 839  830841 10191752  347813  8.6   98   70 
 840  830841 10191752  347813  8.6   98   70 
 841  830841 10191752  347813  8.6   98   70 
 842  830841 10191752  347813  8.6   98   70 
 843  830841 10191752  347813  8.6   98   70 
 844  830841 10191752  347813  8.6   98   70 
 845  830841 10191752  347813  8.6   98   70 
 846  830841 10191752  347813  8.6   98   70 
 847  830841 10191752  347813  8.6   98   70 
 848  830841 10191752  347813  8.6   98   70 
 849  830841 10191752  347813  8.6   98   70 
 850  830841 10191752  347813  8.6   98   70 
 851  830841 10191752  347813  8.6   98   70 
 852  830841 10191752  347813  8.6   98   70 
 853  830841 10191752  347813  8.6   98   70 
 854  830841 10191752  347813  8.6   98   70 
 855  830841 10191752  347813  8.6   98   70 
 856  830841 10191752  347813  8.6   98   70 
 857  830841 10191752  347813  8.6   98   70 
 858  830841 10191752  347813  8.6   98   70 
 859  830841 10191752  347813  8.6   98   70 
 860  830841 10191752  347813  8.6   98   70 
 861  830841 10191752  347813  8.6   98   70 
 862  830841 10191752  347813  8.6   98   70 
 863  830841 10191752  347813  8.6   98   70 
 864  830841 10191752  347813  8.6   98   70 
 865  830841 10191752  347813  8.6   98   70 
 866  830841 10191752  347813  8.6   98   70 
 867  830841 10191752  347813  8.6   98   70 
 868  830841 10191752  347813  8.6   98   70 
 869  830841 10191752  347813  8.6   98   70 
 870  830841 10191752  347813  8.6   98   70 
 871  830841 10191752  347813  8.6   98   70 
 872  830841 10191752  347813  8.6   98   70 
 873  830841 10191752  347813  8.6   98   70 
 874  830841 10191752  347813  8.6   98   70 
 875  830841 10191752  347813  8.6   98   70 
 876  830841 10191752  347813  8.6   98   70 
 877  830841 10191752  347813  8.6   98   70 
 878  830841 10191752  347813  8.6   98   70 
 879  830841 10191752  347813  8.6   98   70 
 880  830841 10191752  347813  8.6   98   70 
 881  830841 10191752  347813  8.6   98   70 
 882  830841 10191752  347813  8.6   98   70 
 883  830841 10191752  347813  8.6   98   70 
 884  830841 10191752  347813  8.6   98   70 
 885  830841 10191752  347813  8.6   98   70 
 886  830841 10191752  347813  8.6   98   70 
 887  830841 10191752  347813  8.6   98   70 
 888  830841 10191752  347813  8.6   98   70 
 889  830841 10191752  347813  8.6   98   70 
 890  830841 10191752  347813  8.6   98   70 
 891  830841 10191752  347813  8.6   98   70 
 892  830841 10191752  347813  8.6   98   70 
 893  830841 10191752  347813  8.6   98   70 
 894  830841 10191752  347813  8.6   98   70 
 895  830841 10191752  347813  8.6   98   70 
 896  830841 10191752  347813  8.6   98   70 
 897  830841 10191752  347813  8.6   98   70 
 898  830841 10191752  347813  8.6   98   70 
 899  830841 10191752  347813  8.6   98   70 
 900  830841 10191752  347813  8.6   98   70 
 901  830841 10191752  347813  8.6   98   70 
 902  830841 10191752  347813  8.6   98   70 
 903  830841 10191752  347813  8.6   98   70 
 904  830841 10191752  347813  8.6   98   70 
 905  830841 10191752  347813  8.6   98   70 
 906  830841 10191752  347813  8.6   98   70 
 907  830841 10191752  347813  8.6   98   70 
 908  830841 10191752  347813  8.6   98   70 
 909  830841 10191752  347813  8.6   98   70 
 910  830841 10191752  347813  8.6   98   70 
 911  830841 10191752  347813  8.6   98   70 
 912  830841 10191752  347813  8.6   98   70 
 913  830841 10191752  347813  8.6   98   70 
 914  830841 10191752  347813  8.6   98   70 
 915  830841 10191752  347813  8.6   98   70 
 916  830841 10191752  347813  8.6   98   70 
 917  830841 10191752  347813  8.6   98   70 
 918  830841 10191752  347813  8.6   98   70 
 919  830841 10191752  347813  8.6   98   70 
 920  830841 10191752  347813  8.6   98   70 
 921  830841 10191752  347813  8.6   98   70 
 922  830841 10191752  347813  8.6   98   70 
 923  830841 10191752  347813  8.6   98   70 
 924  830841 10191752  347813  8.6   98   70 
 925  830841 10191752  347813  8.6   98   70 
 926  830841 10191752  347813  8.6   98   70 
 927  830841 10191752  347813  8.6   98   70 
 928  830841 10191752  347813  8.6   98   70 
 929  830841 10191752  347813  8.6   98   70 
 930  830841 10191752  347813  8.6   98   70 
 931  830841 10191752  347813  8.6   98   70 
 932  830841 10191752  347813  8.6   98   70 
 933  830841 10191752  347813  8.6   98   70 
 934  830841 10191752  347813  8.6   98   70 
 935  830841 10191752  347813  8.6   98   70 
 936  830841 10191752  347813  8.6   98   70 
 937  830841 10191752  347813  8.6   98   70 
 938  830841 10191752  347813  8.6   98   70 
 939  830841 10191752  347813  8.6   98   70 
 940  830841 10191752  347813  8.6   98   70 
 941  830841 10191752  347813  8.6   98   70 
 942  830841 10191752  347813  8.6   98   70 
 943  830841 10191752  347813  8.6   98   70 
 944  830841 10191752  347813  8.6   98   70 
 945  830841 10191752  347813  8.6   98   70 
 946  830841 10191752  347813  8.6   98   70 
 947  830841 10191752  347813  8.6   98   70 
 948  830841 10191752  347813  8.6   98   70 
 949  830841 10191752  347813  8.6   98   70 
 950  830841 10191752  347813  8.6   98   70 
 951  830841 10191752  347813  8.6   98   70 
 952  830841 10191752  347813  8.6   98   70 
 953  830841 10191752  347813  8.6   98   70 
 954  830841 10191752  347813  8.6   98   70 
 955  830841 10191752  347813  8.6   98   70 
 956  830841 10191752  347813  8.6   98   70 
 957  830841 10191752  347813  8.6   98   70 
 958  830841 10191752  347813  8.6   98   70 
 959  830841 10191752  347813  8.6   98   70 
 960  830841 10191752  347813  8.6   98   70 
 961  830841 10191752  347813  8.6   98   70 
 962  830841 10191752  347813  8.6   98   70 
 963  830841 10191752  347813  8.6   98   70 
 964  830841 10191752  347813  8.6   98   70 
 965  830841 10191752  347813  8.6   98   70 
 966  830841 10191752  347813  8.6   98   70 
 967  830841 10191752  347813  8.6   98   70 
 968  830841 10191752  347813  8.6   98   70 
 969  830841 10191752  347813  8.6   98   70 
 970  830841 10191752  347813  8.6   98   70 
 971  830841 10191752  347813  8.6   98   70 
 972  830841 10191752  347813  8.6   98   70 
 973  830841 10191752  347813  8.6   98   70 
 974  830841 10191752  347813  8.6   98   70 
 975  830841 10191752  347813  8.6   98   70 
 976  830841 10191752  347813  8.6   98   70 
 977  830841 10191752  347813  8.6   98   70 
